tconst,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,title,studio,domestic_gross,foreign_gross,year
tt1605798,Effie Gray,Effie Gray,2014,104.0,"Biography,Drama,Romance",5.9,3633.0,Effie Gray,AF,353000.0,,2015
tt1606259,Knuckle,Knuckle,2011,97.0,"Biography,Documentary,Drama",6.8,2642.0,Knuckle,Vita.,2600.0,,2011
tt1606378,A Good Day to Die Hard,A Good Day to Die Hard,2013,98.0,"Action,Thriller",5.3,188383.0,A Good Day to Die Hard,Fox,67300000.0,237300000,2013
tt1606389,The Vow,The Vow,2012,104.0,"Drama,Romance",6.8,173629.0,The Vow,SGem,125000000.0,71100000,2012
tt1606392,Win Win,Win Win,2011,106.0,"Comedy,Drama,Sport",7.2,51618.0,Win Win,FoxS,10200000.0,652000,2011
tt2877476,Win Win,Win Win,2013,97.0,Comedy,6.0,29.0,Win Win,FoxS,10200000.0,652000,2011
tt1608290,Zoolander 2,Zoolander 2,2016,101.0,Comedy,4.7,59914.0,Zoolander 2,Par.,28800000.0,27900000,2016
tt1609479,Better Living Through Chemistry,Better Living Through Chemistry,2014,91.0,"Comedy,Drama",6.3,13388.0,Better Living Through Chemistry,Gold.,75100.0,,2014
tt1610452,Band Baaja Baaraat,Band Baaja Baaraat,2010,139.0,"Comedy,Drama,Romance",7.2,13832.0,Band Baaja Baaraat,Yash,43800.0,60700,2010
tt1611224,Abraham Lincoln: Vampire Hunter,Abraham Lincoln: Vampire Hunter,2012,105.0,"Action,Fantasy,Horror",5.9,142853.0,Abraham Lincoln: Vampire Hunter,Fox,37500000.0,79000000,2012
tt1612774,Rubber,Rubber,2010,82.0,"Comedy,Fantasy,Horror",5.8,31316.0,Rubber,Magn.,100000.0,,2011
tt1613750,Kon-Tiki,Kon-Tiki,2012,118.0,"Adventure,History",7.2,41707.0,Kon-Tiki,Wein.,1500000.0,21300000,2013
tt1614984,Happy End,Happy End,2010,50.0,Documentary,,,Happy End,SPC,302000.0,,2017
tt1821449,Happy End,Happy End,2011,97.0,"Crime,Drama",6.0,424.0,Happy End,SPC,302000.0,,2017
tt5304464,Happy End,Happy End,2017,107.0,Drama,6.7,10261.0,Happy End,SPC,302000.0,,2017
tt1614989,Headhunters,Hodejegerne,2011,96.0,"Action,Crime,Thriller",7.6,91246.0,Headhunters,Magn.,1200000.0,14500000,2012
tt1615147,Margin Call,Margin Call,2011,107.0,"Drama,Thriller",7.1,107264.0,Margin Call,RAtt.,5400000.0,14200000,2011
tt1615160,The Foreigner,The Foreigner,2017,113.0,"Action,Thriller",7.0,81288.0,The Foreigner,STX,34400000.0,111000000,2017
tt2133340,The Foreigner,The Foreigner,2011,145.0,Action,,,The Foreigner,STX,34400000.0,111000000,2017
tt2170623,The Foreigner,The Foreigner,2012,100.0,"Comedy,Romance",6.8,1526.0,The Foreigner,STX,34400000.0,111000000,2017
tt1615918,Alvin and the Chipmunks: Chipwrecked,Alvin and the Chipmunks: Chipwrecked,2011,87.0,"Adventure,Animation,Comedy",4.4,28158.0,Alvin and the Chipmunks: Chipwrecked,Fox,133100000.0,209600000,2011
tt1616195,J. Edgar,J. Edgar,2011,137.0,"Biography,Crime,Drama",6.6,115925.0,J. Edgar,WB,37300000.0,47600000,2011
tt1617661,Jupiter Ascending,Jupiter Ascending,2015,127.0,"Action,Adventure,Sci-Fi",5.3,166327.0,Jupiter Ascending,WB,47400000.0,136600000,2015
tt1618430,Dum Maaro Dum,Dum Maaro Dum,2011,128.0,"Action,Crime,Drama",6.2,3616.0,Dum Maaro Dum,FoxS,564000.0,,2011
tt1618442,The Last Witch Hunter,The Last Witch Hunter,2015,106.0,"Action,Adventure,Fantasy",6.0,86118.0,The Last Witch Hunter,LG/S,27400000.0,119600000,2015
tt1618445,The We and the I,The We and the I,2012,103.0,Drama,6.1,1773.0,The We and the I,P/108,42200.0,,2013
tt1618447,Goodbye First Love,Un amour de jeunesse,2011,110.0,"Drama,Romance",6.6,4352.0,Goodbye First Love,IFC,95000.0,,2012
tt1619029,Jackie,Jackie,2016,100.0,"Biography,Drama,History",6.7,66008.0,Jackie,FoxS,14000000.0,,2016
tt1757772,Jackie,Jackie,2010,126.0,Action,7.1,1338.0,Jackie,FoxS,14000000.0,,2016
tt2108546,Jackie,Jackie,2012,100.0,"Comedy,Drama",6.8,1952.0,Jackie,FoxS,14000000.0,,2016
tt2180419,Jackie,Jackie,2013,108.0,"Comedy,Drama,Romance",,,Jackie,FoxS,14000000.0,,2016
tt1620604,We Are What We Are,Somos lo que hay,2010,90.0,"Drama,Horror",5.7,4276.0,We Are What We Are,EOne,81400.0,,2013
tt2309021,We Are What We Are,We Are What We Are,2013,105.0,"Drama,Horror,Thriller",5.9,18381.0,We Are What We Are,EOne,81400.0,,2013
tt1620680,A Wrinkle in Time,A Wrinkle in Time,2018,109.0,"Adventure,Family,Fantasy",4.2,34888.0,A Wrinkle in Time,BV,100500000.0,32200000,2018
tt1620935,Bleed for This,Bleed for This,2016,117.0,"Biography,Drama,Sport",6.8,21946.0,Bleed for This,ORF,5100000.0,,2016
tt1621039,Free Birds,Free Birds,2013,91.0,"Adventure,Animation,Comedy",5.9,20934.0,Free Birds,Rela.,55800000.0,54600000,2013
tt1621045,Think Like a Man,Think Like a Man,2012,122.0,"Comedy,Romance",6.6,41043.0,Think Like a Man,SGem,91500000.0,4500000,2012
tt1622547,30 Minutes or Less,30 Minutes or Less,2011,83.0,"Action,Comedy,Crime",6.1,87254.0,30 Minutes or Less,Sony,37100000.0,3500000,2011
tt1622979,Final Destination 5,Final Destination 5,2011,92.0,Horror,5.9,98061.0,Final Destination 5,WB (NL),42600000.0,115300000,2011
tt1623008,The Arbor,The Arbor,2010,94.0,"Biography,Documentary,Drama",7.2,1566.0,The Arbor,Strand,21600.0,105000,2011
tt1623288,ParaNorman,ParaNorman,2012,92.0,"Adventure,Animation,Comedy",7.0,87250.0,ParaNorman,Focus,56000000.0,51100000,2012
tt1623745,Little Birds,Little Birds,2011,94.0,Drama,6.2,4565.0,Little Birds,MNE,17700.0,,2012
tt1625150,North Sea Texas,"Noordzee, Texas",2011,98.0,"Drama,Romance",7.2,7476.0,North Sea Texas,Strand,28300.0,16700,2012
tt1625346,Young Adult,Young Adult,2011,94.0,"Comedy,Drama",6.3,74071.0,Young Adult,Par.,16300000.0,6600000,2011
tt1627924,Mausam,Mausam,2011,161.0,"Drama,Romance,War",4.8,4906.0,Mausam,Eros,728000.0,,2011
tt1628841,Independence Day: Resurgence,Independence Day: Resurgence,2016,120.0,"Action,Adventure,Sci-Fi",5.2,155344.0,Independence Day: Resurgence,Fox,103100000.0,286500000,2016
tt1629705,Blackthorn,Blackthorn,2011,102.0,"Action,Adventure,Western",6.6,8553.0,Blackthorn,Magn.,201000.0,423000,2011
tt1629757,Chasing Mavericks,Chasing Mavericks,2012,116.0,"Biography,Drama,Sport",7.2,28994.0,Chasing Mavericks,Fox,6000000.0,600,2012
tt1630036,Courageous,Courageous,2011,129.0,Drama,7.0,17586.0,Courageous,TriS,34500000.0,,2011
tt1631867,Edge of Tomorrow,Edge of Tomorrow,2014,113.0,"Action,Sci-Fi",7.9,546284.0,Edge of Tomorrow,WB,100200000.0,270300000,2014
tt1632622,The Choice,The Choice,2010,91.0,Drama,,,The Choice,LGF,18700000.0,,2016
tt3797868,The Choice,The Choice,2016,111.0,"Drama,Romance",6.6,30117.0,The Choice,LGF,18700000.0,,2016
tt8266726,The Choice,The Choice,2018,50.0,Documentary,,,The Choice,LGF,18700000.0,,2016
tt1632705,Creed,Creed,2010,77.0,Horror,6.6,12.0,Creed,WB (NL),109800000.0,63800000,2015
tt3076658,Creed,Creed,2015,133.0,"Drama,Sport",7.6,224671.0,Creed,WB (NL),109800000.0,63800000,2015
tt4354930,Creed,Creed,2016,80.0,"Crime,Drama",5.8,25.0,Creed,WB (NL),109800000.0,63800000,2015
tt1632708,Friends with Benefits,Friends with Benefits,2011,109.0,"Comedy,Romance",6.6,317338.0,Friends with Benefits,SGem,55800000.0,93700000,2011
tt1633356,Shark Night 3D,Shark Night 3D,2011,90.0,"Horror,Thriller",4.0,23190.0,Shark Night 3D,Rela.,18900000.0,21300000,2011
tt1634121,Intruders,Intruders,2011,100.0,"Fantasy,Horror,Thriller",5.4,19381.0,Intruders,MNE,69100.0,2900000,2012
tt3118758,Intruders,Jo nan-ja-deul,2013,99.0,"Comedy,Mystery,Thriller",6.6,247.0,Intruders,MNE,69100.0,2900000,2012
tt3996044,Intruders,Intruders,2017,90.0,"Crime,Drama,Thriller",4.8,15.0,Intruders,MNE,69100.0,2900000,2012
tt4009278,Intruders,Shut In,2015,90.0,"Drama,Horror,Thriller",5.7,10374.0,Intruders,MNE,69100.0,2900000,2012
tt6448608,Intruders,Intruders,2016,95.0,MISSING,,,Intruders,MNE,69100.0,2900000,2012
tt1634122,Johnny English Reborn,Johnny English Reborn,2011,101.0,"Action,Adventure,Comedy",6.3,110824.0,Johnny English Reborn,Uni.,8300000.0,151800000,2011
tt1634136,Violet & Daisy,Violet & Daisy,2011,88.0,"Action,Comedy,Crime",6.1,11248.0,Violet & Daisy,Cdgm.,17200.0,,2013
tt1634286,Grassroots,Grassroots,2012,98.0,"Comedy,Drama",5.3,996.0,Grassroots,Gold.,12400.0,,2012
tt1636456,The Intern,El pasante,2010,65.0,MISSING,5.5,22.0,The Intern,WB,75800000.0,118800000,2015
tt2361509,The Intern,The Intern,2015,121.0,"Comedy,Drama",7.1,191494.0,The Intern,WB,75800000.0,118800000,2015
tt1636826,Project X,Project X,2012,88.0,Comedy,6.7,177782.0,Project X,WB,54700000.0,48000000,2012
tt1637681,Flowers,Flowers,2010,110.0,Drama,6.8,267.0,Flowers,MBox,61600.0,,2015
tt3900206,Flowers,Loreak,2014,99.0,Drama,6.9,2362.0,Flowers,MBox,61600.0,,2015
tt4248930,Flowers,Flowers,2015,79.0,"Horror,Mystery,Thriller",5.6,272.0,Flowers,MBox,61600.0,,2015
tt4534208,Flowers,Flowers,2011,107.0,"Drama,Romance",,,Flowers,MBox,61600.0,,2015
tt1637688,In Time,In Time,2011,109.0,"Action,Crime,Drama",6.7,346077.0,In Time,Fox,37500000.0,136400000,2011
tt1637706,Our Idiot Brother,Our Idiot Brother,2011,90.0,"Comedy,Drama",6.4,80738.0,Our Idiot Brother,Wein.,24800000.0,,2011
tt1637725,Ted,Ted,2012,106.0,"Comedy,Fantasy",6.9,538367.0,Ted,Uni.,218800000.0,330600000,2012
tt1638002,"Love, Rosie","Love, Rosie",2014,102.0,"Comedy,Romance",7.2,104983.0,"Love, Rosie",TFA,20400.0,25600000,2015
tt1638353,The Patience Stone,"Syngué sabour, pierre de patience",2012,102.0,"Drama,War",7.1,4115.0,The Patience Stone,SPC,149000.0,,2013
tt1638362,Client 9: The Rise and Fall of Eliot Spitzer,Client 9: The Rise and Fall of Eliot Spitzer,2010,117.0,Documentary,7.4,2097.0,Client 9: The Rise and Fall of Eliot Spitzer,Magn.,189000.0,3500,2010
tt1638364,The Armstrong Lie,The Armstrong Lie,2013,124.0,"Biography,Documentary,Sport",7.3,6850.0,The Armstrong Lie,SPC,383000.0,,2013
tt1639901,A Screaming Man,Un homme qui crie,2010,92.0,Drama,6.7,1370.0,A Screaming Man,FM,9900.0,175000,2011
tt1640484,Jumping the Broom,Jumping the Broom,2011,112.0,"Comedy,Drama",5.7,9089.0,Jumping the Broom,TriS,37300000.0,415000,2011
tt1640486,Inside Out,Inside Out,2011,93.0,"Crime,Drama",4.6,1566.0,Inside Out,BV,356500000.0,501100000,2015
tt1865538,Inside Out,"Ti mesa, ti exo...",2011,74.0,Documentary,,,Inside Out,BV,356500000.0,501100000,2015
tt2071483,Inside Out,Inside Out,2011,59.0,Family,7.3,15.0,Inside Out,BV,356500000.0,501100000,2015
tt2096673,Inside Out,Inside Out,2015,95.0,"Adventure,Animation,Comedy",8.2,536181.0,Inside Out,BV,356500000.0,501100000,2015
tt2608638,Inside Out,Inside Out,2013,75.0,"Biography,Documentary,History",7.5,60.0,Inside Out,BV,356500000.0,501100000,2015
tt1640548,Rampart,Rampart,2011,108.0,"Crime,Drama",5.8,22094.0,Rampart,MNE,973000.0,,2012
tt1640680,Armadillo,Armadillo,2010,105.0,"Documentary,War",7.5,8906.0,Armadillo,Lorb.,14600.0,2000000,2011
tt1641410,Terraferma,Terraferma,2011,88.0,Drama,6.8,2798.0,Terraferma,Cohen,20000.0,,2013
tt1641624,My Piece of the Pie,Ma part du gâteau,2011,109.0,"Comedy,Drama",5.8,1811.0,My Piece of the Pie,IFC,6900.0,,2011
tt1645080,The Art of Getting By,The Art of Getting By,2011,83.0,"Drama,Romance",6.6,53682.0,The Art of Getting By,FoxS,1400000.0,,2011
tt1645089,Inside Job,Inside Job,2010,109.0,"Crime,Documentary",8.3,65304.0,Inside Job,SPC,4300000.0,3600000,2010
tt1645170,The Dictator,The Dictator,2012,83.0,Comedy,6.4,250976.0,The Dictator,Par.,59700000.0,119700000,2012
tt1646111,"Life, Above All",Le secret de Chanda,2010,100.0,Drama,7.1,1243.0,"Life, Above All",SPC,134000.0,,2011
tt2395349,"Life, Above All",Nad zycie,2012,93.0,"Biography,Drama",5.6,248.0,"Life, Above All",SPC,134000.0,,2011
tt1646114,My Joy,Schaste moe,2010,127.0,"Adventure,Drama",6.9,2013.0,My Joy,KL,6300.0,,2011
tt1646127,Lights Out,Simon Werner a disparu...,2010,87.0,"Drama,Mystery,Thriller",6.4,971.0,Lights Out,WB (NL),67300000.0,81600000,2016
tt4786282,Lights Out,Lights Out,2016,81.0,"Drama,Horror,Mystery",6.3,100650.0,Lights Out,WB (NL),67300000.0,81600000,2016
tt5328340,Lights Out,Lights Out,2016,90.0,Documentary,,,Lights Out,WB (NL),67300000.0,81600000,2016
tt1646971,How to Train Your Dragon 2,How to Train Your Dragon 2,2014,102.0,"Action,Adventure,Animation",7.8,278205.0,How to Train Your Dragon 2,Fox,177000000.0,444500000,2014
tt1646974,The Names of Love,Le nom des gens,2010,100.0,"Comedy,Drama,Romance",7.2,7127.0,The Names of Love,MBox,514000.0,4099999,2011
tt1646975,Le Quattro Volte,Le quattro volte,2010,88.0,Drama,7.2,3354.0,Le Quattro Volte,Lorb.,153000.0,103000,2011
tt1646980,The Double,The Double,2011,98.0,"Action,Crime,Drama",5.9,26994.0,The Double,Imag.,138000.0,3600000,2011
tt1825157,The Double,The Double,2013,93.0,"Comedy,Drama,Mystery",6.5,44043.0,The Double,Imag.,138000.0,3600000,2011
tt1646987,Wrath of the Titans,Wrath of the Titans,2012,99.0,"Action,Adventure,Fantasy",5.7,172330.0,Wrath of the Titans,WB,83700000.0,221600000,2012
tt1647668,Million Dollar Arm,Million Dollar Arm,2014,124.0,"Biography,Drama,Sport",7.0,41008.0,Million Dollar Arm,BV,36500000.0,2800000,2014
tt1648179,Here Comes the Boom,Here Comes the Boom,2012,105.0,"Action,Comedy,Sport",6.4,81761.0,Here Comes the Boom,Sony,45300000.0,27800000,2012
tt1648190,The Dark Tower,The Dark Tower,2017,95.0,"Action,Adventure,Fantasy",5.7,107518.0,The Dark Tower,Sony,50700000.0,62500000,2017
tt1649419,The Impossible,Lo imposible,2012,114.0,"Drama,History,Thriller",7.6,177762.0,The Impossible,LG/S,19000000.0,161300000,2012
tt1649433,Vidal Sassoon: The Movie,Vidal Sassoon: The Movie,2010,90.0,Documentary,6.5,223.0,Vidal Sassoon: The Movie,P4,86000.0,38600,2011
tt1650043,Diary of a Wimpy Kid: Rodrick Rules,Diary of a Wimpy Kid: Rodrick Rules,2011,99.0,"Comedy,Family",6.6,23135.0,Diary of a Wimpy Kid: Rodrick Rules,Fox,52700000.0,19700000,2011
tt1650062,Super 8,Super 8,2011,112.0,"Mystery,Sci-Fi,Thriller",7.0,320575.0,Super 8,Par.,127000000.0,133100000,2011
tt1650407,"Turn Me On, Dammit!","Få meg på, for faen",2011,76.0,"Comedy,Romance",6.3,8786.0,"Turn Me On, Dammit!",NYer,126000.0,,2012
tt1650453,I Wish,Kiseki,2011,128.0,Drama,7.4,5267.0,I Wish,Magn.,146000.0,1400000,2012
tt2670556,I Wish,I Wish,2012,81.0,Fantasy,8.2,12.0,I Wish,Magn.,146000.0,1400000,2012
tt1650554,Kick-Ass 2,Kick-Ass 2,2013,103.0,"Action,Comedy,Crime",6.6,238832.0,Kick-Ass 2,Uni.,28800000.0,32000000,2013
tt1653911,Mozart's Sister,"Nannerl, la soeur de Mozart",2010,120.0,"Biography,Drama,Music",6.4,1392.0,Mozart's Sister,MBox,708000.0,132000,2011
tt1655416,Mental,Mental,2012,116.0,"Comedy,Drama",6.2,4670.0,Mental,Da.,17700.0,3600000,2013
tt1655420,My Week with Marilyn,My Week with Marilyn,2011,99.0,"Biography,Drama",7.0,79337.0,My Week with Marilyn,Wein.,14600000.0,20500000,2011
tt1655441,The Age of Adaline,The Age of Adaline,2015,112.0,"Drama,Fantasy,Romance",7.2,138924.0,The Age of Adaline,LGF,42600000.0,23000000,2015
tt1655442,The Artist,The Artist,2011,100.0,"Comedy,Drama,Romance",7.9,217184.0,The Artist,Wein.,44700000.0,88800000,2011
tt1825978,The Artist,The Artist,2011,100.0,Thriller,6.8,6.0,The Artist,Wein.,44700000.0,88800000,2011
tt6684818,The Artist,The Artist,2015,53.0,Mystery,,,The Artist,Wein.,44700000.0,88800000,2011
tt1655460,Wanderlust,Wanderlust,2012,98.0,"Comedy,Romance",5.6,69081.0,Wanderlust,Uni.,17500000.0,4200000,2012
tt5246726,Wanderlust,Wanderlust,2015,3.0,"Adventure,Documentary",,,Wanderlust,Uni.,17500000.0,4200000,2012
tt6326352,Wanderlust,Wanderlust,2017,58.0,Drama,,,Wanderlust,Uni.,17500000.0,4200000,2012
tt1657299,The Decoy Bride,The Decoy Bride,2011,89.0,"Comedy,Drama,Romance",6.2,10018.0,The Decoy Bride,IFC,800.0,,2012
tt1657507,Colombiana,Colombiana,2011,108.0,"Action,Drama,Thriller",6.4,87659.0,Colombiana,TriS,36700000.0,24300000,2011
tt1658801,Freeheld,Freeheld,2015,103.0,"Biography,Drama,Romance",6.5,10534.0,Freeheld,LGF,573000.0,,2015
tt1659337,The Perks of Being a Wallflower,The Perks of Being a Wallflower,2012,103.0,Drama,8.0,422671.0,The Perks of Being a Wallflower,LG/S,17700000.0,15600000,2012
tt1659343,Universal Soldier: Day of Reckoning,Universal Soldier: Day of Reckoning,2012,114.0,"Action,Horror,Mystery",5.1,18206.0,Universal Soldier: Day of Reckoning,Magn.,5500.0,364000,2012
tt1660302,Our Children,À perdre la raison,2012,111.0,Drama,6.8,2516.0,Our Children,Distrib.,23200.0,,2013
tt1661275,Their Finest,Their Finest,2016,117.0,"Comedy,Drama,Romance",6.8,15099.0,Their Finest,STX,3600000.0,,2017
tt1661382,Grudge Match,Grudge Match,2013,113.0,"Comedy,Drama,Sport",6.4,54080.0,Grudge Match,WB,29800000.0,15100000,2013
tt1661420,Polisse,Polisse,2011,127.0,"Crime,Drama",7.3,12506.0,Polisse,IFC,211000.0,20200000,2012
tt1663143,Fun Size,Fun Size,2012,86.0,"Adventure,Comedy",5.4,12926.0,Fun Size,Par.,9400000.0,2000000,2012
tt1663202,The Revenant,The Revenant,2015,156.0,"Action,Adventure,Biography",8.0,621193.0,The Revenant,Fox,183600000.0,349300000,2015
tt3300078,The Revenant,The Revenant,2012,80.0,Horror,6.0,20.0,The Revenant,Fox,183600000.0,349300000,2015
tt1663207,Life of Crime,Life of Crime,2013,98.0,"Comedy,Crime",5.8,15768.0,Life of Crime,RAtt.,265000.0,,2014
tt1663321,Chicken with Plums,Poulet aux prunes,2011,93.0,"Comedy,Drama",7.0,8310.0,Chicken with Plums,SPC,254000.0,1200000,2012
tt1663662,Pacific Rim,Pacific Rim,2013,131.0,"Action,Adventure,Sci-Fi",6.9,443667.0,Pacific Rim,WB,101800000.0,309200000,2013
tt1664775,Pixels,Piksele,2010,100.0,"Action,Comedy",4.6,54.0,Pixels,Sony,78700000.0,166100000,2015
tt2120120,Pixels,Pixels,2015,105.0,"Action,Comedy,Sci-Fi",5.6,119789.0,Pixels,Sony,78700000.0,166100000,2015
tt1664892,"Happy, Happy",Sykt lykkelig,2010,85.0,"Comedy,Drama",6.5,2832.0,"Happy, Happy",Magn.,45200.0,,2011
tt1664894,Cave of Forgotten Dreams,Cave of Forgotten Dreams,2010,90.0,"Documentary,History",7.4,14008.0,Cave of Forgotten Dreams,IFC,5300000.0,1200000,2011
tt1666185,All Eyez on Me,All Eyez on Me,2017,139.0,"Biography,Drama,Music",5.8,18541.0,All Eyez on Me,LG/S,44900000.0,,2017
tt1666186,Vampires Suck,Vampires Suck,2010,82.0,Comedy,3.4,43984.0,Vampires Suck,Fox,36700000.0,43900000,2010
tt1666555,Anchor Baby,Anchor Baby,2010,95.0,"Drama,Thriller",7.0,25.0,Anchor Baby,AGF,15800.0,161000,2011
tt3296300,Anchor Baby,Anchor Baby,2013,76.0,"Biography,Documentary,Drama",,,Anchor Baby,AGF,15800.0,161000,2011
tt1667307,Damsels in Distress,Damsels in Distress,2011,99.0,"Comedy,Drama,Romance",5.7,8794.0,Damsels in Distress,SPC,1000000.0,,2012
tt1667353,Mirror Mirror,Mirror Mirror,2012,106.0,"Adventure,Comedy,Drama",5.6,79510.0,Mirror Mirror,Rela.,64900000.0,118100000,2012
tt1667838,I Hate Luv Storys,I Hate Luv Storys,2010,129.0,"Comedy,Drama,Romance",5.7,6921.0,I Hate Luv Storys,UTV,848000.0,14900000,2010
tt1667889,Ice Age: Continental Drift,Ice Age: Continental Drift,2012,88.0,"Adventure,Animation,Comedy",6.6,175601.0,Ice Age: Continental Drift,Fox,161300000.0,715900000,2012
tt1668200,Sarah's Key,Elle s'appelait Sarah,2010,111.0,"Drama,War",7.5,15067.0,Sarah's Key,Wein.,7700000.0,13400000,2011
tt1670345,Now You See Me,Now You See Me,2013,115.0,"Crime,Mystery,Thriller",7.3,553156.0,Now You See Me,LG/S,117700000.0,234000000,2013
tt2221640,Now You See Me,Now You See Me,2012,98.0,"Drama,Horror,Thriller",7.0,237.0,Now You See Me,LG/S,117700000.0,234000000,2013
tt1673697,The Sapphires,The Sapphires,2012,103.0,"Biography,Comedy,Drama",7.0,12143.0,The Sapphires,Wein.,2500000.0,18000000,2013
tt1674057,All Together,Et si on vivait tous ensemble?,2011,96.0,"Comedy,Drama",6.7,2663.0,All Together,KL,43200.0,7200000,2012
tt1826596,All Together,All Together,2010,88.0,"Crime,Drama",,,All Together,KL,43200.0,7200000,2012
tt1674771,Entourage,Entourage,2015,104.0,Comedy,6.6,71519.0,Entourage,WB,32400000.0,16900000,2015
tt1674773,Hannah Arendt,Hannah Arendt,2012,113.0,"Biography,Drama",7.1,9423.0,Hannah Arendt,Zeit.,717000.0,,2013
tt1675192,Take Shelter,Take Shelter,2011,121.0,"Drama,Horror,Thriller",7.4,83200.0,Take Shelter,SPC,1700000.0,1400000,2011
tt1677720,Ready Player One,Ready Player One,2018,140.0,"Action,Adventure,Sci-Fi",7.5,301660.0,Ready Player One,WB,137700000.0,445200000,2018
tt1678051,Soldiers of Fortune,Soldiers of Fortune,2012,94.0,"Action,Thriller",4.3,6765.0,Soldiers of Fortune,RAtt.,38900.0,1500000,2012
tt1679335,Trolls,Trolls,2016,92.0,"Adventure,Animation,Comedy",6.5,63295.0,Trolls,Fox,153700000.0,193200000,2016
tt1679620,Blood Ties,Magkakapatid,2010,87.0,Drama,,,Blood Ties,ALP,2800.0,,2011
tt1747958,Blood Ties,Blood Ties,2013,127.0,"Action,Crime,Drama",6.5,17771.0,Blood Ties,ALP,2800.0,,2011
tt2941230,Blood Ties,Blodets bånd,2013,83.0,"Documentary,Drama,Family",7.0,50.0,Blood Ties,ALP,2800.0,,2011
tt3882558,Blood Ties,Blood Ties,2017,120.0,Action,,,Blood Ties,ALP,2800.0,,2011
tt1680045,360,360,2011,110.0,"Drama,Thriller",6.2,15096.0,360,Magn.,100000.0,1600000,2012
tt1680136,Klown,Klovn: The Movie,2010,93.0,Comedy,7.2,9372.0,Klown,Drft.,68800.0,12400000,2012
tt1680679,Breathing,Atmen,2011,94.0,Drama,7.0,2619.0,Breathing,KL,4600.0,803000,2012
tt1682180,Stoker,Stoker,2013,99.0,"Drama,Thriller",6.8,97393.0,Stoker,FoxS,1700000.0,10400000,2013
tt1683519,Wagner & Me,Wagner & Me,2010,89.0,"Biography,Documentary,History",7.0,283.0,Wagner & Me,FRun,37700.0,41000,2012
tt1683526,Detachment,Detachment,2011,98.0,Drama,7.7,69559.0,Detachment,Trib.,72700.0,,2012
tt1683921,Sleepless Night,Nuit blanche,2011,103.0,"Action,Crime,Thriller",6.7,4238.0,Sleepless Night,Trib.,3400.0,,2012
tt2164088,Sleepless Night,Jam-mot deun-eun bam,2012,66.0,Drama,6.8,96.0,Sleepless Night,Trib.,3400.0,,2012
tt1684233,Welcome to the Punch,Welcome to the Punch,2013,99.0,"Action,Crime,Thriller",6.1,30538.0,Welcome to the Punch,IFC,9700.0,,2013
tt1684628,Circumstance,Circumstance,2011,107.0,Drama,5.9,7055.0,Circumstance,RAtt.,454000.0,,2011
tt1686042,Girl on a Bicycle,Girl on a Bicycle,2013,101.0,"Comedy,Drama,Romance",6.2,1998.0,Girl on a Bicycle,Mont.,91400.0,,2014
tt1686784,Flying Swords of Dragon Gate,Long men fei jia,2011,122.0,"Action,Adventure",6.0,7295.0,Flying Swords of Dragon Gate,IM,170000.0,,2012
tt1686821,Vampire Academy,Vampire Academy,2014,104.0,"Action,Comedy,Drama",5.5,49328.0,Vampire Academy,Wein.,7800000.0,7600000,2014
